Codigo;Producto;P. Venta;P. Mayoreo;Departamento;Existencia;Tipo de Venta;Proveedor
17558;Marco De Sierra Economico;3250;0;- Sin Departamento -;51;UNIDAD;
17596;Mariposa;700;0;- Sin Departamento -;15;UNIDAD;
17602;Marmolina R-1 Blanco 25 Kg;37500;0;- Sin Departamento -;4;UNIDAD;tajamar
17640;Martillo Mango Fibra Azul 24onz;10700;0;- Sin Departamento -;8;UNIDAD;mag chile
17695;Martillo Madera 16 Onz;5000;0;- Sin Departamento -;29;UNIDAD;ferre center
17701;Martillo Madera 24 Onz;6000;0;- Sin Departamento -;7;UNIDAD;ferre center
17718;Mascara Soldar Economica;4200;0;- Sin Departamento -;5;UNIDAD;ferrecentro
17732;Mascara Soldar Petrul;19500;0;- Sin Departamento -;10;UNIDAD;Trentini
17756;Masilla De Retape;3550;0;- Sin Departamento -;9;UNIDAD;
1779;Ampolleta Refrigerador E-14;1000;0;- Sin Departamento -;56;UNIDAD;santa ines
178;Abrazadera De Presion 3/4;850;0;- Sin Departamento -;29;UNIDAD;ferromat
17831;Mecha ZetaCozmar Certificada;6150;0;- Sin Departamento -;15;UNIDAD;santa ines
17848;Mecha de fibra de vidrio;7500;0;- Sin Departamento -;12;UNIDAD;elproin
1816;Anillo Galvanizado 4.5;1500;0;- Sin Departamento -;21;UNIDAD;
18203;Nariz De Grada 37x37mm 3mts Cafe/Negro;15000;0;- Sin Departamento -;39;UNIDAD;dvp
18210;Niple Cromado HI-HE 1/2 50mm;2400;0;- Sin Departamento -;3;UNIDAD;gasfit
18227;Niple Bronce HE 1/2 - HE 7/8;2150;0;- Sin Departamento -;12;UNIDAD;gasfit
1823;Anillo Galvanizado 5;1950;0;- Sin Departamento -;38;UNIDAD;
18234;Niple Valco HE-HE 25mm;500;0;- Sin Departamento -;32;UNIDAD;t h c
18241;Terminal Bronce HE 3/8 - HI 1/2;1100;0;- Sin Departamento -;33;UNIDAD;taumm
18289;Niple Valco HE-HE 20mm;400;0;- Sin Departamento -;79;UNIDAD;hidraulicos
18296;Niple Bronce HE-HE 3/4;1800;0;- Sin Departamento -;18;UNIDAD;taumm
1830;Anillo Galvanizado 4;1300;0;- Sin Departamento -;12;UNIDAD;
18340;Nivel 35cm Asaki;5500;0;- Sin Departamento -;1;UNIDAD;mag chile
18357;Nivel 35cm Kamasa;5500;0;- Sin Departamento -;4;UNIDAD;mag chile
18463;Numero De Casa #0;4900;0;- Sin Departamento -;10;UNIDAD;galan spa valencia
18470;Numero De Casa #2;4900;0;- Sin Departamento -;6;UNIDAD;galan spa valencia
18487;Numero De Casa #3;4900;0;- Sin Departamento -;9;UNIDAD;galan spa valencia
18494;Numero De Casa #4;4900;3;- Sin Departamento -;10;UNIDAD;galan spa valencia
185;Abrazadera De Presion 3/8 Metal;350;0;- Sin Departamento -;36;UNIDAD;herrera
18500;Numero De Casa #5;4900;0;- Sin Departamento -;9;UNIDAD;galan spa valencia
18517;Numero De Casa #6;4900;0;- Sin Departamento -;9;UNIDAD;galan spa valencia
18524;Numero De Casa #7;4900;0;- Sin Departamento -;8;UNIDAD;galan spa valencia
18531;Numero De Casa #8;4900;0;- Sin Departamento -;7;UNIDAD;galan spa valencia
1854;Antena Tv Sin Base;1900;0;- Sin Departamento -;11;UNIDAD;santa ines
18548;Numero De Casa #9;4900;0;- Sin Departamento -;6;UNIDAD;galan spa valencia
18555;Nya 2.5 Rollo X100mts;47500;0;- Sin Departamento -;2;UNIDAD;vitel
18562;Nylon Negro X 1mtr;1950;0;- Sin Departamento -;237;UNIDAD;herrera
18579;Nylon Transpar. Reciclado X 1 Metro;1950;0;- Sin Departamento -;19;UNIDAD;herrera
18586;Oleo Brillante Azul Indigo Amancer 1l;6600;0;- Sin Departamento -;8;UNIDAD;Amanecer
18593;Oleo Brillante Bermellon Amanecer 1/4;6600;0;- Sin Departamento -;4;UNIDAD;Amanecer
18609;Oleo Brillante Blanco Hueso Amanecer 1/4;6600;0;- Sin Departamento -;8;UNIDAD;
18616;Oleo Brillante Burdeo 1/4;6600;0;- Sin Departamento -;14;UNIDAD;Amanecer
18623;Oleo Brillante Cafe Moro 1/4;6600;0;- Sin Departamento -;8;UNIDAD;Amanecer
18630;Oleo Brillante Crema Amanacer 1/4;6600;0;- Sin Departamento -;10;UNIDAD;
18647;Oleo Brillante Naranja Amanecer 1/4 Galon;6600;0;- Sin Departamento -;3;UNIDAD;Amanecer
18654;Oleo Brillante Rosado Amanecer 1/4 Galon;6600;0;- Sin Departamento -;6;UNIDAD;Amanecer
18661;Oleo Brillante Verde trebol 1/4;6600;0;- Sin Departamento -;6;UNIDAD;Amanecer
18678;Oreja de oso;200;0;- Sin Departamento -;150;UNIDAD;
18685;Orin Para Cuello Cisne;200;0;- Sin Departamento -;41;UNIDAD;ricardo gomas
18692;Orin Para Flexible Monomando;200;0;- Sin Departamento -;75;UNIDAD;ricardo gomas
18708;Oso;300;0;- Sin Departamento -;88;UNIDAD;
1871470;Union De Manguera 1/2 Garden Tools;800;0;- Sin Departamento -;0;UNIDAD;ferrecentro
18760;Palo Para Picota;4600;0;- Sin Departamento -;13;UNIDAD;ferre center
18777;Papel Film 50cm X 120m;10400;0;- Sin Departamento -;12;UNIDAD;full protek
1878;Anticorrosivo Amanecer 1/8 Blanco;3900;0;- Sin Departamento -;7;UNIDAD;Amanecer
18784;Cable Paralelo Blanco 1 M;500;0;- Sin Departamento -;330;UNIDAD;santa ines
18807;Parche Repuesto Para Bicicleta;2300;0;- Sin Departamento -;39;UNIDAD;
1885;Anticorrosivo Amanecer 1/8 Gris;3900;0;- Sin Departamento -;8;UNIDAD;Amanecer
18883;Pata De Cabra Desarmador 4;1600;0;- Sin Departamento -;1;UNIDAD;mag chile
18975;Perfil Rectangular 40x30x2;16400;0;- Sin Departamento -;20;UNIDAD;
18999;Perfil Cuadrado 15x15x1.5;5100;0;- Sin Departamento -;19;UNIDAD;
19002;Perfil Cuadrado 20x20x1.5;7200;0;- Sin Departamento -;18;UNIDAD;
19019;Perfil Cuadrado 30x30x1.5;11200;0;- Sin Departamento -;20;UNIDAD;
19026;Perfil Cuadrado 30x30x2;13800;0;- Sin Departamento -;18;UNIDAD;
19033;Perfil Rectangular 40x20x2;13800;0;- Sin Departamento -;10;UNIDAD;
19040;Perfil Cuadrado 40x40x1.5;15300;0;- Sin Departamento -;19;UNIDAD;
19057;Perfil Cuadrado 40x40x2;18950;0;- Sin Departamento -;16;UNIDAD;
19064;Perfil Cuadrado 50x50x2;24100;0;- Sin Departamento -;16;UNIDAD;
19071;Perfil Rectangular 30x20x1.5;9200;0;- Sin Departamento -;11;UNIDAD;
1908;Anticorrosivo Amanecer 1/8 Rojo;3900;0;- Sin Departamento -;12;UNIDAD;Amanecer
19088;Perfil Rectangular 50x30x2.0;18950;0;- Sin Departamento -;20;UNIDAD;
19095;Perfil Rectangular 60x40x2;1;0;- Sin Departamento -;0;UNIDAD;
19101;Perilla Hanover Cromada;3200;0;- Sin Departamento -;37;UNIDAD;dvp
19125;Perilla Plastica Blanca;500;0;- Sin Departamento -;151;UNIDAD;dvp
19132;Perilla Plastica Burdeo;500;0;- Sin Departamento -;33;UNIDAD;dvp
19149;Perilla Plastica Cafe;500;0;- Sin Departamento -;143;UNIDAD;dvp
19156;Perillon TN0026;3900;0;- Sin Departamento -;1;UNIDAD;ferremundo
19163;Perillon Bola Lioi;18950;0;- Sin Departamento -;5;UNIDAD;lioi
19170;Perillon CM-PE0101;5300;0;- Sin Departamento -;2;UNIDAD;ferremundo
19187;Perillon CM-PE0102;5300;0;- Sin Departamento -;2;UNIDAD;ferremundo
19194;Perillon Espa�ol Lioi;23750;0;- Sin Departamento -;7;UNIDAD;lioi
19200;Perillon K 09 Ac;4600;0;- Sin Departamento -;1;UNIDAD;ferremundo
19217;Perillon K 09 Gp;4600;0;- Sin Departamento -;3;UNIDAD;ferremundo
1922;Anticorrosivo Amanecer 1L Gris;6400;0;- Sin Departamento -;14;UNIDAD;Amanecer
19224;Perillon K09 Ab;4600;0;- Sin Departamento -;0;UNIDAD;ferremundo
19248;Perillon TN0030;3900;0;- Sin Departamento -;1;UNIDAD;ferremundo
19330;Perno Anclaje (#10) 5/8 X 5;1800;0;- Sin Departamento -;22;UNIDAD;mamut
19347;Perno Anclaje (#11) 1/2 X 10;2200;0;- Sin Departamento -;14;UNIDAD;mamut
19354;Perno Anclaje (#2) 5/16 X 2;800;0;- Sin Departamento -;303;UNIDAD;mamut
19361;Perno Anclaje (#3) 3/8 X 5;1100;0;- Sin Departamento -;28;UNIDAD;mamut
19378;Perno Anclaje (#4) 3/8 X 3 3/4;900;0;- Sin Departamento -;324;UNIDAD;mamut
19385;Perno Anclaje (#5) 3/8 X 3 1/2;900;0;- Sin Departamento -;186;UNIDAD;mamut
1939;Anticorrosivo Amanecer 1L Negro;6400;0;- Sin Departamento -;0;UNIDAD;Amanecer
19392;Perno Anclaje (#6) 3/8 X 3;600;0;- Sin Departamento -;127;UNIDAD;mamut
19408;Perno Anclaje (#7) 1/2 X 2 3/4;900;0;- Sin Departamento -;101;UNIDAD;mamut
19415;Perno Anclaje (#8) 1/2 X 4 1/2;1200;0;- Sin Departamento -;42;UNIDAD;mamut
19422;Perno Anclaje (#9) 5/8 X 4 1/2;1800;0;- Sin Departamento -;123;UNIDAD;mamut
1946;Anticorrosivo Amanecer 1L Rojo;6400;0;- Sin Departamento -;14;UNIDAD;Amanecer
19743;Perno Marquesa 3/8 x 4;500;0;- Sin Departamento -;34;UNIDAD;herrera
19750;Perno Marquesa 3/8 x 5;900;0;- Sin Departamento -;22;UNIDAD;
1977;Anticorrosivo Iris 1G Negro;23900;0;- Sin Departamento -;3;UNIDAD;Amanecer
19774;Perno Parafuso 5/16 x 4;500;0;- Sin Departamento -;46;UNIDAD;
19804;Perno Parafuso 5/16 x 5;900;0;- Sin Departamento -;301;UNIDAD;
19835;Picaporte Ambos Lados;9000;0;- Sin Departamento -;0;UNIDAD;
1991;Asa De Closeth Blanca;500;0;- Sin Departamento -;68;UNIDAD;dvp
19910;Picaporte Negro Grande Derecho;5000;0;- Sin Departamento -;22;UNIDAD;
19927;Picaporte Negro Grande Izquierdo;5000;0;- Sin Departamento -;18;UNIDAD;
19934;Picaporte Negro Mediano Derecho;4600;0;- Sin Departamento -;21;UNIDAD;
19941;Picaporte Negro Mediano Izquierdo;4600;0;- Sin Departamento -;39;UNIDAD;
19958;Picaporte Negro Peque�o Derecho;3600;0;- Sin Departamento -;16;UNIDAD;
19965;Picaporte Negro Peque�o Izquierdo;3600;0;- Sin Departamento -;20;UNIDAD;
19989;Picaporte Piso Negro 14;13600;0;- Sin Departamento -;0;UNIDAD;ferre center
2000002254454;Canaleta plastica 40x16mm;3100;0;- Sin Departamento -;14;UNIDAD;
2000100001820;Nivel 30cm Kamasa;4200;0;- Sin Departamento -;1;UNIDAD;mag chile
2000100001882;Nivel 80cm Kamasa;10300;0;- Sin Departamento -;12;UNIDAD;mag chile
2000100003862;Tijera Hojalatera Kamasa 10;12000;0;- Sin Departamento -;7;UNIDAD;mag chile
2000100005262;Lima Triangilar 1 Con Mango Plastico 5 Kamasa;1200;0;- Sin Departamento -;4;UNIDAD;mag chile
2000100005286;Lima Triangular Kamasa 8;4200;0;- Sin Departamento -;6;UNIDAD;mag chile
2000100005439;Escuadra 200mm Kamasa;2800;0;- Sin Departamento -;2;UNIDAD;mag chile
2000100005446;Escuadra 250mm;3100;0;- Sin Departamento -;10;UNIDAD;mag chile
2000100005453;escuadra 30;3550;0;- Sin Departamento -;1;UNIDAD;
2000100005989;Nivel 100cm Kamasa;10900;0;- Sin Departamento -;10;UNIDAD;ferre center
2000100007006;Serrucho Costilla 14 Kamasa;6350;0;- Sin Departamento -;10;UNIDAD;mag chile
2000100007198;Llave Chuck Para Taladro Kamasa 16mm;1500;0;- Sin Departamento -;20;UNIDAD;mag chile
2000100007426;Cincel Sds Plano;3500;0;- Sin Departamento -;1;UNIDAD;ferre center
2000100010129;Lima Redonda #8 Kamasa;3900;0;- Sin Departamento -;15;UNIDAD;mag chile
2000100011157;Juego De Llave Allen Kamasa;2700;0;- Sin Departamento -;5;UNIDAD;mag chile
2000100011270;Bombin Bicicleta Makawa-Kamasa;4200;0;- Sin Departamento -;15;UNIDAD;mag chile
2000100012086;Piedra Para Afilar;2300;0;- Sin Departamento -;11;UNIDAD;mag chile
2000100012093;Lapiz metal;2300;0;- Sin Departamento -;6;UNIDAD;mag chile
2000100012826;Escobilla De Copa 3 Dorado Kamasa;3600;0;- Sin Departamento -;4;UNIDAD;ferreweb
2000100013533;Manguera P/Pistola 7.5mts Kamasa;5100;0;- Sin Departamento -;1;UNIDAD;mag chile
2000100013595;Conector Manguera 1/4 Aire kamasa;4200;0;- Sin Departamento -;8;UNIDAD;mag chile
2000100013601;Conector Manguera Aire 1/4;1300;0;- Sin Departamento -;37;UNIDAD;mag chile
2000100013793;Aspersor Cabeza Plastica 2 Vias Kamasa;4600;0;- Sin Departamento -;18;UNIDAD;mag chile
2000100013977;Grapas Para Grapadora Kamasa;2500;0;- Sin Departamento -;3;UNIDAD;mag chile
2000100014141;Juego Accesoria P/Pulir 7pulg Kamasa;6450;0;- Sin Departamento -;12;UNIDAD;mag chile
2000100014240;Eslinga 38mmx6mtrs Amarilla;19900;0;- Sin Departamento -;5;UNIDAD;mag chile
2000100014813;Amarra Plastica 4.8x250mm Kamasa;1800;0;- Sin Departamento -;1;UNIDAD;mag chile
2000100014912;Lija Para Lijadora Kamasa;1900;0;- Sin Departamento -;100;UNIDAD;ferre center
2000100014967;Set De Lija 180mm/7 Kamasa;2450;0;- Sin Departamento -;12;UNIDAD;mag chile
2000100015025;Escobilla De Fierro M/Madera 6x16 Kamasa;2400;0;- Sin Departamento -;22;UNIDAD;mag chile
2000100015032;Escobilla De Fierro M/Plastico;2200;0;- Sin Departamento -;9;UNIDAD;mag chile
2000100015636;Escuadra Magnetica 50 Lbrs;6600;0;- Sin Departamento -;1;UNIDAD;mag chile
2000100015643;Escuadra Magnetica 75 Lbrs;9800;0;- Sin Departamento -;2;UNIDAD;mag chile
2000100015698;Bombin Inflador 38x6 Kamasa;10600;0;- Sin Departamento -;4;UNIDAD;mag chile
2000100015933;Lija Para Lijadora 5 Pcs Kamasa;1100;0;- Sin Departamento -;29;UNIDAD;mag chile
2000100016343;Broca Piloto Avellanadora #10 Kamasa;1950;0;- Sin Departamento -;0;UNIDAD;mag chile
2000100016664;Broca Madera 8x30cm Kamasa;1500;0;- Sin Departamento -;11;UNIDAD;mag chile
2000100016671;Broca Madera 10x30cm Kamasa;1850;0;- Sin Departamento -;9;UNIDAD;mag chile
2000100017203;Juego Separador Nivelacion 1.5mm (50pcs) Kamasa;9600;0;- Sin Departamento -;1;UNIDAD;mag chile
2000100017517;Broca Madera 6x40cm Kamasa;1800;0;- Sin Departamento -;10;UNIDAD;mag chile
2000200000570;Juego De Llave Allen Bola;5100;0;- Sin Departamento -;0;UNIDAD;mag chile
2000300011117;Set De Brocas Concreto 8-12mm;7000;0;- Sin Departamento -;8;UNIDAD;ferre center
2000300012053;Broca Sds Plus 8x110mm Asaki;1100;0;- Sin Departamento -;5;UNIDAD;ferremundo
2000300012091;Broca Sds Plus 10x160mm Asaki;1300;0;- Sin Departamento -;2;UNIDAD;ferremundo
2000300012138;Broca Sds Plus 12x160mm Asaki;1500;0;- Sin Departamento -;9;UNIDAD;ferremundo
2000300016013;Juego Herramienta De 3 Pzas;3800;0;- Sin Departamento -;24;UNIDAD;
2000300016044;Juego De Sierras De Copa Madera Asaki;9000;0;- Sin Departamento -;1;UNIDAD;mag chile
2000300020164;Cartonero Asaki De Aluminio;2750;0;- Sin Departamento -;2;UNIDAD;mag chile
2000300040049;Llave Francesa Ajus. #12 Asaki;10500;0;- Sin Departamento -;5;UNIDAD;
2000300042210;Juego Llaves Punta Estrella (torx) Asaki;3500;0;- Sin Departamento -;12;UNIDAD;mag chile
2000300050529;Alicate Universal 8 Asaki;5600;0;- Sin Departamento -;2;UNIDAD;
2000300050581;Alicate De Corte Asaki;4600;0;- Sin Departamento -;11;UNIDAD;mag chile
2000300050598;Alicate Punta Plana 6 Asaki;4000;0;- Sin Departamento -;4;UNIDAD;mag chile
2000300055012;Alicate Pico De Loro 10 Asaki;9100;0;- Sin Departamento -;8;UNIDAD;mag chile
2000300056019;Alicate Saca Seguro 7 05601;5200;0;- Sin Departamento -;2;UNIDAD;ferre center
2000300056026;Alicate Saca Seguro;5200;0;- Sin Departamento -;3;UNIDAD;
2000300056033;Alicate Reten;5200;0;- Sin Departamento -;9;UNIDAD;
2000300057030;Tijera Hojalatera Aviacion Asaki;5300;0;- Sin Departamento -;1;UNIDAD;mag chile
2000300058037;Tijera Podar 8.5 Asaki;8900;0;- Sin Departamento -;4;UNIDAD;mag chile
2000300071456;Formon 3/4 Asaki;4700;0;- Sin Departamento -;8;UNIDAD;ferre center
2000300071470;Formon 1 Asaki;5100;0;- Sin Departamento -;8;UNIDAD;ferre center
2000300071487;Formon 1 1/4 Asaki;5500;0;- Sin Departamento -;1;UNIDAD;ferre center
2000300074129;Escofina Semi Redonda Asiki 8;3700;0;- Sin Departamento -;2;UNIDAD;mag chile
2000300083015;Serrucho #18 Asaki;6300;0;- Sin Departamento -;14;UNIDAD;mag chile
2000300083022;Serrucho #20 Asaki;6600;0;- Sin Departamento -;24;UNIDAD;mag chile
2000300085811;Disco Diamantado P/Pulir  4 1/2 Asaki;13950;0;- Sin Departamento -;8;UNIDAD;
2000300085842;Disco Diamantado P/Pulir 4 1/2 Doble Asaki;15100;0;- Sin Departamento -;4;UNIDAD;
2000300089017;Escobilla De Copa 3/75mm Asaki;3600;0;- Sin Departamento -;0;UNIDAD;mag chile
2000300089024;Escobilla De Copa 4/100mm Asaki;4500;0;- Sin Departamento -;0;UNIDAD;mag chile
2000300089055;Escobilla de Copa Retorcido 10mm;5500;0;- Sin Departamento -;0;UNIDAD;
2000300092116;Escuadra Naranja 60 Cm;3800;0;- Sin Departamento -;8;UNIDAD;mag chile
2000300100026;Remachadora Asaki 10.5;9800;0;- Sin Departamento -;3;UNIDAD;mag chile
2000300136032;Eslinga 1x15 Asaki;5400;0;- Sin Departamento -;0;UNIDAD;
2000300159024;Llave Para taladro Asaki 13mm;1200;0;- Sin Departamento -;15;UNIDAD;ferre center
2000300159031;Llave De Taladro 16mm;1500;0;- Sin Departamento -;2;UNIDAD;
2003040509067;Fraguador Goma F3c;5100;0;- Sin Departamento -;0;UNIDAD;f3c
2003040509098;Llana Dentada 10x6mm;2350;0;- Sin Departamento -;9;UNIDAD;f3c
2003040509166;Separador de ceramica 3mm;1400;0;- Sin Departamento -;113;UNIDAD;f3c
2003040509234;Kit Instalador Ceramica F3c/ F500S;45700;0;- Sin Departamento -;5;UNIDAD;f3c
2003040509418;Repuesto Cortadora Manual 22mm F3c;8950;0;- Sin Departamento -;8;UNIDAD;f3c
2003040509807;Tenaza Para Ceramica;11300;0;- Sin Departamento -;2;UNIDAD;
2003040509890;Removedor De Frague F3c;3450;0;- Sin Departamento -;13;UNIDAD;
2003040511237;Llana Lisa 28x13cm Torrews;7650;0;- Sin Departamento -;9;UNIDAD;f3c
2003040511251;Llana Dentada Torrews;5400;0;- Sin Departamento -;0;UNIDAD;mag chile
2003040511527;Plana #4 F3c;3000;0;- Sin Departamento -;16;UNIDAD;f3c
2003040511947;Pala Metralica Pta Cuadrada;14800;0;- Sin Departamento -;4;UNIDAD;f3c
2003040514214;Rodillo Chiporro sintetico 180mm F3c;3000;0;- Sin Departamento -;1;UNIDAD;f3c
2003040558492;Llave Gasfiter 11 F3c;7100;0;- Sin Departamento -;1;UNIDAD;
2003040558508;Destapador de Ca�eria manual 3Mts.8mm;10000;0;- Sin Departamento -;0;UNIDAD;
2003040558560;Juego de sierra copa F3C;4900;0;- Sin Departamento -;2;UNIDAD;
2003040558720;Espatula #1 F3c;800;0;- Sin Departamento -;15;UNIDAD;f3c
2003040558737;Espatula #1.5 F3c;1400;0;- Sin Departamento -;30;UNIDAD;f3c
2003040558744;Espatula #2 F3c;1700;0;- Sin Departamento -;78;UNIDAD;
2003040558751;Espatula #2.5 F3c;1600;0;- Sin Departamento -;22;UNIDAD;ante
2003040558768;Espatula #3 F3c;1800;0;- Sin Departamento -;24;UNIDAD;f3c
2003040558775;Espatula #4 F3c;1900;0;- Sin Departamento -;32;UNIDAD;
2003040558782;Espatula #5 F3c;2300;0;- Sin Departamento -;19;UNIDAD;f3c
2003040558799;Espatula #1 Torrews;2100;0;- Sin Departamento -;8;UNIDAD;santa ines
2003040558805;Espatula #1.5 Torrews;2300;0;- Sin Departamento -;14;UNIDAD;santa ines
2003040558812;Espatula #2 Torrews;2400;0;- Sin Departamento -;7;UNIDAD;santa ines
2003040558829;Espatula #2.5 Torrews;2500;0;- Sin Departamento -;12;UNIDAD;santa ines
2003040558836;Espatula #3 Torrews;2850;0;- Sin Departamento -;2;UNIDAD;santa ines
2003040558843;Espatula #4 Torrews;3350;0;- Sin Departamento -;8;UNIDAD;santa ines
2003040558850;Espatula #5 Torrews;3800;0;- Sin Departamento -;1;UNIDAD;santa ines
2003040558867;Amarra Plastica 2.5x100mm Blanca F3c;500;0;- Sin Departamento -;66;UNIDAD;f3c
2003040558935;Amarra Plastica 2.5x100mm Negra F3c;500;0;- Sin Departamento -;47;UNIDAD;f3c
2003040559079;Escuadra de 3x4;500;0;- Sin Departamento -;78;UNIDAD;
2003040559086;Escuadra de 4x5;600;0;- Sin Departamento -;133;UNIDAD;
2003040559093;Escuadra De 5x6;700;0;- Sin Departamento -;78;UNIDAD;
2003040559109;Escuadra de 6x8;900;0;- Sin Departamento -;53;UNIDAD;f3c
2003040559130;Escuadra de 12x14;2400;0;- Sin Departamento -;34;UNIDAD;
2003040559475;Tarugo Nylon 6mm X 10 Und;500;400;- Sin Departamento -;1484;UNIDAD;mag chile
2003040559482;Tarugo Nylon 8mm X 10 Und;500;0;- Sin Departamento -;119;UNIDAD;f3c
2003040559499;Tarugo Nylon 10mm X 10und;500;0;- Sin Departamento -;1316;UNIDAD;f3c
2003040559505;Tarugo Paloma 8mm X 10und;500;0;- Sin Departamento -;171;UNIDAD;f3c
2003040559512;Tarugo Paloma 10mm X 10und;1000;0;- Sin Departamento -;25;UNIDAD;
2003040559529;Barre Hojas;10500;0;- Sin Departamento -;10;UNIDAD;Trentini
2003040565384;Rodillo Esponja 9cm F3C;2100;0;- Sin Departamento -;3;UNIDAD;f3c
2003040565414;Rodillo Esponja 18cm F3C;3900;0;- Sin Departamento -;0;UNIDAD;f3c
2003040565421;Rodillo Esponja 22 Cm F3C;4100;0;- Sin Departamento -;2;UNIDAD;f3c
2003040566862;Rociador 500ml;2800;0;- Sin Departamento -;7;UNIDAD;
2003040566879;Rociador 1L;3600;0;- Sin Departamento -;7;UNIDAD;
2003040568583;Manguera Lavadora Desague 1.5M;2500;0;- Sin Departamento -;8;UNIDAD;f3c
2003040568590;Manguera Lavadora Desague 2M;3000;0;- Sin Departamento -;17;UNIDAD;f3c
2003040568668;Flexible Monomando 30cm F3c;2400;0;- Sin Departamento -;12;UNIDAD;f3c
2003040568675;Flexible Monomando 40cm F3c;2600;0;- Sin Departamento -;25;UNIDAD;f3c
2003040568705;Flexible Calefon Hi-Hi 15cm Taumm;2950;0;- Sin Departamento -;14;UNIDAD;taumm
2003040568712;Flexible Calefon Hi-Hi 20cm;3100;0;- Sin Departamento -;17;UNIDAD;f3c
2003040568736;Flexible Calefon Hi-He 15cm Taumm;2950;0;- Sin Departamento -;22;UNIDAD;taumm
2003040568743;Flexible Calefon Hi-He 20cm;3100;0;- Sin Departamento -;16;UNIDAD;f3c
2003040568798;Filtro + Tapon Lavaplatos;2000;0;- Sin Departamento -;7;UNIDAD;Sima(pegatanque)
2003040568811;Filtro Lavaplatos;1900;0;- Sin Departamento -;17;UNIDAD;Sima(pegatanque)
2003040578513;Espatula Plastica 2 F3c;600;0;- Sin Departamento -;12;UNIDAD;f3c
2003040578544;Espatula Plastica 6;1000;0;- Sin Departamento -;4;UNIDAD;
2003581063100;Aldaba #3;300;0;- Sin Departamento -;341;UNIDAD;
20039;Picaporte Piso Mediano;4800;0;- Sin Departamento -;9;UNIDAD;jaime brieva
2004;Asa De Closeth Cafe;500;0;- Sin Departamento -;175;UNIDAD;dvp
20060;Piedra Esmeril K. 6x3/4x1/2;6500;0;- Sin Departamento -;0;UNIDAD;mag chile
2011;Asa Para Mueble Metalica;3200;0;- Sin Departamento -;0;UNIDAD;
20152;Pileta simple;6500;0;- Sin Departamento -;16;UNIDAD;
20202;Perfil Cuadrado 20x20x2;8600;0;- Sin Departamento -;20;UNIDAD;
202023;Spray Azul Pacifico Valkolor;3000;0;- Sin Departamento -;12;UNIDAD;valprik
202025;Spray Gris Maquina Valkolor;3000;0;- Sin Departamento -;11;UNIDAD;valprik
202026;Spray Cromo Valkolor;3000;0;- Sin Departamento -;9;UNIDAD;valprik
20206;Pinta cal bolsa 1Kg;1500;0;- Sin Departamento -;2;UNIDAD;dideval
20329;Pita de algod�n rollo;1400;0;- Sin Departamento -;11;UNIDAD;
20336;Pita de plastico rollo;1150;0;- Sin Departamento -;27;UNIDAD;
20350;Placas Para Enchufe;1200;0;- Sin Departamento -;31;UNIDAD;
20374;Plana #6;3000;0;- Sin Departamento -;0;UNIDAD;
20435;Platacho 12 Ferretools;5300;0;- Sin Departamento -;12;UNIDAD;ferre center
20442;Platacho 14 Ferretools;5750;0;- Sin Departamento -;7;UNIDAD;ferre center
20459;Platacho Madera 30x12 HM;5950;0;- Sin Departamento -;1;UNIDAD;mag chile
20503;Pletina 25x3;6500;0;- Sin Departamento -;27;UNIDAD;cintac
20510;Plomada 500g Crowman;4050;0;- Sin Departamento -;12;UNIDAD;mag chile
20527;Plomada 500g Dongshan;4050;0;- Sin Departamento -;5;UNIDAD;elproin
20534;Plomada Carpintero 300gr Dongshan;2300;0;- Sin Departamento -;0;UNIDAD;elproin
20541;Polin Corto Simple;3500;0;- Sin Departamento -;17;UNIDAD;herrera
20558;Polin Doble Corto Con Base;9700;0;- Sin Departamento -;5;UNIDAD;herrera
20565;Polin Doble Largo Con Base;11700;0;- Sin Departamento -;21;UNIDAD;herrera
